No.,Nomor,Tanggal,Jenis Barang,Jml Barang,Satuan,Jns Pengguna,Nama Pengguna,Jns Identitas,No Identitas,Alamat
1,000859,31 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","1.488,00",liter,Pengusaha TPE,MELINA,KTP,000000000000000,PALANGKARAYA
2,000855,31 Jan 2020,"GUINNESS @320 ml, kadar 4.9%","15,36",liter,Pengusaha TPE,BAGONG TOKO,KTP,000000000000000,PALANGKA RAYA
3,000853,31 Jan 2020,"DRUM @350 ml, kadar 43%","21,00",liter,Pengusaha TPE,SUMBER JAYA,KTP,null,PALANGKARAYA
4,000846,31 Jan 2020,"DRUM @700 ml, kadar 43%","16,80",liter,Pengusaha TPE,SUMBER JAYA,KTP,null,PALANGKARAYA
5,000846,31 Jan 2020,"Topi Miring Piala Mas @250 ml, kadar 19.7%","12,00",liter,Pengusaha TPE,SUMBER JAYA,KTP,null,PALANGKARAYA
6,000846,31 Jan 2020,"TOPI MIRING PIALA MAS @500 ml, kadar 19.7%","6,00",liter,Pengusaha TPE,SUMBER JAYA,KTP,null,PALANGKARAYA
7,000846,31 Jan 2020,"TOPI MIRING PIALA MAS @500 ml, kadar 19.7%","6,00",liter,Pengusaha TPE,SUMBER JAYA,KTP,null,PALANGKARAYA
8,000846,31 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @350 ml, kadar 14.7%","25,20",liter,Pengusaha TPE,SUMBER JAYA,KTP,null,PALANGKARAYA
9,000846,31 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","36,00",liter,Pengusaha TPE,SUMBER JAYA,KTP,null,PALANGKARAYA
10,000846,31 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","36,00",liter,Pengusaha TPE,SUMBER JAYA,KTP,null,PALANGKARAYA
11,000846,31 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","156,00",liter,Pengusaha TPE,SUMBER JAYA,KTP,null,PALANGKARAYA
12,000846,31 Jan 2020,"Newport Blue @650 ml, kadar 20%","31,20",liter,Pengusaha TPE,SUMBER JAYA,KTP,null,PALANGKARAYA
13,000846,31 Jan 2020,"Newport @650 ml, kadar 20%","31,20",liter,Pengusaha TPE,SUMBER JAYA,KTP,null,PALANGKARAYA
14,000846,31 Jan 2020,"Iceland Citrus @700 ml, kadar 40%","8,40",liter,Pengusaha TPE,SUMBER JAYA,KTP,null,PALANGKARAYA
15,000846,31 Jan 2020,"Iceland Vodka Orange @700 ml, kadar 40%","4,90",liter,Pengusaha TPE,SUMBER JAYA,KTP,null,PALANGKARAYA
16,000846,31 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","78,00",liter,Pengusaha TPE,SUMBER JAYA,KTP,null,PALANGKARAYA
17,000846,31 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","148,80",liter,Pengusaha TPE,SUMBER JAYA,KTP,null,PALANGKARAYA
18,000836,31 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","1.560,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
19,000836,31 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","1.560,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
20,000836,31 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","600,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
21,000833,31 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","3.348,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
22,000831,31 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","7,80",liter,Pengusaha TPE,SANJAYA,KTP,000000000000000,PALANGKA RAYA
23,000831,31 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","7,44",liter,Pengusaha TPE,SANJAYA,KTP,000000000000000,PALANGKA RAYA
24,000830,31 Jan 2020,"GUINNESS @500 ml, kadar 4.9%","6,00",liter,Pengusaha TPE,"TK,SEPTIANI MIRI",KTP,6210044802730001,JL.MAHIR MAHAR KM.8
25,000830,31 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","37,20",liter,Pengusaha TPE,"TK,SEPTIANI MIRI",KTP,6210044802730001,JL.MAHIR MAHAR KM.8
26,000830,31 Jan 2020,"Asoka @250 ml, kadar 14.7%","6,00",liter,Pengusaha TPE,"TK,SEPTIANI MIRI",KTP,6210044802730001,JL.MAHIR MAHAR KM.8
27,000830,31 Jan 2020,"DRUM @250 ml, kadar 43%","3,00",liter,Pengusaha TPE,"TK,SEPTIANI MIRI",KTP,6210044802730001,JL.MAHIR MAHAR KM.8
28,000830,31 Jan 2020,"MIXMAX EXOTIC BLUE @275 ml, kadar 4.8%","3,30",liter,Pengusaha TPE,"TK,SEPTIANI MIRI",KTP,6210044802730001,JL.MAHIR MAHAR KM.8
29,000830,31 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","39,00",liter,Pengusaha TPE,"TK,SEPTIANI MIRI",KTP,6210044802730001,JL.MAHIR MAHAR KM.8
30,000829,31 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","70,20",liter,Pengusaha TPE,SURYA INDAH,KTP,000000000000000,PALANGKA RAYA
31,000827,30 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","195,00",liter,Pengusaha TPE,UD. AYU LESTARI,KTP,6203112708760001,JL. DAMANG ETHEL RABU PUJON - KAPUAS TENGAH
32,000826,30 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","78,00",liter,Pengusaha TPE,BAGONG TOKO,KTP,000000000000000,PALANGKA RAYA
33,000826,30 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","74,40",liter,Pengusaha TPE,BAGONG TOKO,KTP,000000000000000,PALANGKA RAYA
34,000825,30 Jan 2020,"Anggur Ketan Hitam @600 ml, kadar 12%","7,20",liter,Pengusaha TPE,BAGONG TOKO,KTP,000000000000000,PALANGKA RAYA
35,000823,30 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","744,00",liter,Pengusaha TPE,MENTARI TOKO,KTP,000000000000000,PALANGKA RAYA
36,000823,30 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","390,00",liter,Pengusaha TPE,MENTARI TOKO,KTP,000000000000000,PALANGKA RAYA
37,000819,30 Jan 2020,"MIXMAX COCKTAIL @275 ml, kadar 4.8%","3,30",liter,Pengusaha TPE,LISA TOKO,KTP,000000000000000,PALANGKA RAYA
38,000816,30 Jan 2020,"Prost @500 ml, kadar 4.8%","36,00",liter,Pengusaha TPE,NOVEN,KTP,000000000000000,PALANGKA RAYA
39,000805,30 Jan 2020,"Prost @500 ml, kadar 4.8%","60,00",liter,Pengusaha TPE,NOVEN,KTP,000000000000000,PALANGKA RAYA
40,000804,30 Jan 2020,"MIXMAX EXOTIC BLUE @275 ml, kadar 4.8%","9,90",liter,Pengusaha TPE,NOVEN,KTP,000000000000000,PALANGKA RAYA
41,000804,30 Jan 2020,"Anggur Ketan Hitam @600 ml, kadar 12%","14,40",liter,Pengusaha TPE,NOVEN,KTP,000000000000000,PALANGKA RAYA
42,000803,30 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","14,88",liter,Pengusaha TPE,SANJAYA,KTP,000000000000000,PALANGKA RAYA
43,000803,30 Jan 2020,"Topi Miring Piala Mas @250 ml, kadar 19.7%","6,00",liter,Pengusaha TPE,SANJAYA,KTP,000000000000000,PALANGKA RAYA
44,000803,30 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","15,60",liter,Pengusaha TPE,SANJAYA,KTP,000000000000000,PALANGKA RAYA
45,000802,30 Jan 2020,"Guinness @620 ml, kadar 5%","37,20",liter,Pengusaha TPE,LAURA TOKO,KTP,000000000000000,PALANGKARAYA
46,000800,30 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","156,00",liter,Pengusaha TPE,MINSENG,KTP,000000000000000,PALANGKA RAYA
47,000799,30 Jan 2020,"Mixmax Anggur Merah @275 ml, kadar 4.8%","3,30",liter,Pengusaha TPE,LISA TOKO,KTP,000000000000000,PALANGKA RAYA
48,000794,30 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","66,96",liter,Pengusaha TPE,SURYA INDAH,KTP,000000000000000,PALANGKA RAYA
49,000793,30 Jan 2020,"DRUM @350 ml, kadar 43%","21,00",liter,Pengusaha TPE,RENDI,KTP,000000000000000,PALANGKARAYA
50,000793,30 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","223,20",liter,Pengusaha TPE,RENDI,KTP,000000000000000,PALANGKARAYA
51,000792,30 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","117,00",liter,Pengusaha TPE,SRI REJEKI,KTP,000000000000000,PALANGKA RAYA
52,000792,30 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","74,40",liter,Pengusaha TPE,SRI REJEKI,KTP,000000000000000,PALANGKA RAYA
53,000791,29 Jan 2020,"TOPI MIRING PIALA MAS @500 ml, kadar 19.7%","12,00",liter,Pengusaha TPE,UD. TRIS,NPPBKC,0909421100,"JL. A. YANI NO.93, KEL. SELAT HILIR, KEC. SELAT, KAB. KAPUAS, KALIMANTAN TENGAH"
54,000791,29 Jan 2020,"Asoka @250 ml, kadar 14.7%","18,00",liter,Pengusaha TPE,UD. TRIS,NPPBKC,0909421100,"JL. A. YANI NO.93, KEL. SELAT HILIR, KEC. SELAT, KAB. KAPUAS, KALIMANTAN TENGAH"
55,000791,29 Jan 2020,"Guinness @620 ml, kadar 5%","148,80",liter,Pengusaha TPE,UD. TRIS,NPPBKC,0909421100,"JL. A. YANI NO.93, KEL. SELAT HILIR, KEC. SELAT, KAB. KAPUAS, KALIMANTAN TENGAH"
56,000791,29 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","195,00",liter,Pengusaha TPE,UD. TRIS,NPPBKC,0909421100,"JL. A. YANI NO.93, KEL. SELAT HILIR, KEC. SELAT, KAB. KAPUAS, KALIMANTAN TENGAH"
57,000791,29 Jan 2020,"Newport @650 ml, kadar 20%","23,40",liter,Pengusaha TPE,UD. TRIS,NPPBKC,0909421100,"JL. A. YANI NO.93, KEL. SELAT HILIR, KEC. SELAT, KAB. KAPUAS, KALIMANTAN TENGAH"
58,000791,29 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","37,20",liter,Pengusaha TPE,UD. TRIS,NPPBKC,0909421100,"JL. A. YANI NO.93, KEL. SELAT HILIR, KEC. SELAT, KAB. KAPUAS, KALIMANTAN TENGAH"
59,000791,29 Jan 2020,"SINGARAJA @620 ml, kadar 4.8%","22,32",liter,Pengusaha TPE,UD. TRIS,NPPBKC,0909421100,"JL. A. YANI NO.93, KEL. SELAT HILIR, KEC. SELAT, KAB. KAPUAS, KALIMANTAN TENGAH"
60,000790,29 Jan 2020,"Asoka @250 ml, kadar 14.7%","12,00",liter,Pengusaha TPE,UD. LIMA BERSAUDARA,NPPBKC,0909421099,"JL. TRANS KALIMANTAN RT.IV DESA PULAU TELO, KEC. KAPUAS SELATAN, KAB. KAPUAS, KALIMANTAN TENGAH"
61,000790,29 Jan 2020,"GUINNESS @500 ml, kadar 4.9%","24,00",liter,Pengusaha TPE,UD. LIMA BERSAUDARA,NPPBKC,0909421099,"JL. TRANS KALIMANTAN RT.IV DESA PULAU TELO, KEC. KAPUAS SELATAN, KAB. KAPUAS, KALIMANTAN TENGAH"
62,000790,29 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @350 ml, kadar 14.7%","16,80",liter,Pengusaha TPE,UD. LIMA BERSAUDARA,NPPBKC,0909421099,"JL. TRANS KALIMANTAN RT.IV DESA PULAU TELO, KEC. KAPUAS SELATAN, KAB. KAPUAS, KALIMANTAN TENGAH"
63,000790,29 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","24,00",liter,Pengusaha TPE,UD. LIMA BERSAUDARA,NPPBKC,0909421099,"JL. TRANS KALIMANTAN RT.IV DESA PULAU TELO, KEC. KAPUAS SELATAN, KAB. KAPUAS, KALIMANTAN TENGAH"
64,000790,29 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","117,00",liter,Pengusaha TPE,UD. LIMA BERSAUDARA,NPPBKC,0909421099,"JL. TRANS KALIMANTAN RT.IV DESA PULAU TELO, KEC. KAPUAS SELATAN, KAB. KAPUAS, KALIMANTAN TENGAH"
65,000790,29 Jan 2020,"Newport Blue @650 ml, kadar 20%","62,40",liter,Pengusaha TPE,UD. LIMA BERSAUDARA,NPPBKC,0909421099,"JL. TRANS KALIMANTAN RT.IV DESA PULAU TELO, KEC. KAPUAS SELATAN, KAB. KAPUAS, KALIMANTAN TENGAH"
66,000790,29 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","46,80",liter,Pengusaha TPE,UD. LIMA BERSAUDARA,NPPBKC,0909421099,"JL. TRANS KALIMANTAN RT.IV DESA PULAU TELO, KEC. KAPUAS SELATAN, KAB. KAPUAS, KALIMANTAN TENGAH"
67,000790,29 Jan 2020,"MIXMAX EXOTIC BLUE @275 ml, kadar 4.8%","6,60",liter,Pengusaha TPE,UD. LIMA BERSAUDARA,NPPBKC,0909421099,"JL. TRANS KALIMANTAN RT.IV DESA PULAU TELO, KEC. KAPUAS SELATAN, KAB. KAPUAS, KALIMANTAN TENGAH"
68,000790,29 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","22,32",liter,Pengusaha TPE,UD. LIMA BERSAUDARA,NPPBKC,0909421099,"JL. TRANS KALIMANTAN RT.IV DESA PULAU TELO, KEC. KAPUAS SELATAN, KAB. KAPUAS, KALIMANTAN TENGAH"
69,000789,29 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","186,00",liter,Pengusaha TPE,3 BINTANG,NPPBKC,0909421108,"JL. JEND A YANI GG. V NO. 48 RT08, KEL. SELAT HILIR, KEC. SELAT, KAB. KAPUAS, KALIMANTAN TENGAH"
70,000789,29 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","234,00",liter,Pengusaha TPE,3 BINTANG,NPPBKC,0909421108,"JL. JEND A YANI GG. V NO. 48 RT08, KEL. SELAT HILIR, KEC. SELAT, KAB. KAPUAS, KALIMANTAN TENGAH"
71,000789,29 Jan 2020,"Zirca ( Melon ) @700 ml, kadar 19.7%","8,40",liter,Pengusaha TPE,3 BINTANG,NPPBKC,0909421108,"JL. JEND A YANI GG. V NO. 48 RT08, KEL. SELAT HILIR, KEC. SELAT, KAB. KAPUAS, KALIMANTAN TENGAH"
72,000789,29 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","48,00",liter,Pengusaha TPE,3 BINTANG,NPPBKC,0909421108,"JL. JEND A YANI GG. V NO. 48 RT08, KEL. SELAT HILIR, KEC. SELAT, KAB. KAPUAS, KALIMANTAN TENGAH"
73,000789,29 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","120,00",liter,Pengusaha TPE,3 BINTANG,NPPBKC,0909421108,"JL. JEND A YANI GG. V NO. 48 RT08, KEL. SELAT HILIR, KEC. SELAT, KAB. KAPUAS, KALIMANTAN TENGAH"
74,000788,29 Jan 2020,"GUINNESS @500 ml, kadar 4.9%","60,00",liter,Pengusaha TPE,DEPOT LEZAT,NPPBKC,0909421110,"JL. S. PARMAN NO.82 RT. 005 RW.000, KEL. SELAT HILIR, KEC. SELAT, KAB. KAPUAS, KALIMANTAN TENGAH"
75,000787,29 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","1.560,00",liter,Pengusaha TPE,HERLINA,KTP,000000000000000,PALANGKARAYA
76,000787,29 Jan 2020,"Anggur Ketan Hitam @600 ml, kadar 12%","36,00",liter,Pengusaha TPE,HERLINA,KTP,000000000000000,PALANGKARAYA
77,000784,29 Jan 2020,"Anggur Ketan Hitam @600 ml, kadar 12%","72,00",liter,Pengusaha TPE,HAITUAH,KTP,000000000000000,PALANGKA RAYA
78,000779,29 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","780,00",liter,Pengusaha TPE,TREND MART,KTP,000000000000000,JL. BUKIT KEMINTING PALANGKARAYA
79,000779,29 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","744,00",liter,Pengusaha TPE,TREND MART,KTP,000000000000000,JL. BUKIT KEMINTING PALANGKARAYA
80,000778,29 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","14,88",liter,Pengusaha TPE,SANJAYA,KTP,000000000000000,PALANGKA RAYA
81,000778,29 Jan 2020,"GUINNESS @500 ml, kadar 4.9%","12,00",liter,Pengusaha TPE,SANJAYA,KTP,000000000000000,PALANGKA RAYA
82,000778,29 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","7,80",liter,Pengusaha TPE,SANJAYA,KTP,000000000000000,PALANGKA RAYA
83,000777,29 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","70,20",liter,Pengusaha TPE,SURYA INDAH,KTP,000000000000000,PALANGKA RAYA
84,000776,29 Jan 2020,"Guinness @620 ml, kadar 5%","37,20",liter,Pengusaha TPE,TRIANA KARAOKE,KTP,000000000000000,PALANGKA RAYA
85,000774,29 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","195,00",liter,Pengusaha TPE,TITUS TOKO,KTP,000000000000000,PALANGKARAYA
86,000774,29 Jan 2020,"TOPI MIRING PIALA MAS @500 ml, kadar 19.7%","12,00",liter,Pengusaha TPE,TITUS TOKO,KTP,000000000000000,PALANGKARAYA
87,000774,29 Jan 2020,"TOPI MIRING PIALA MAS @500 ml, kadar 19.7%","6,00",liter,Pengusaha TPE,TITUS TOKO,KTP,000000000000000,PALANGKARAYA
88,000774,29 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","195,00",liter,Pengusaha TPE,TITUS TOKO,KTP,000000000000000,PALANGKARAYA
89,000774,29 Jan 2020,"Newport Blue @650 ml, kadar 20%","39,00",liter,Pengusaha TPE,TITUS TOKO,KTP,000000000000000,PALANGKARAYA
90,000772,29 Jan 2020,"Asoka @250 ml, kadar 14.7%","12,00",liter,Pengusaha TPE,SAYU BATUAH,KTP,000000000000000,PALANGKA RAYA
91,000772,29 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","52,08",liter,Pengusaha TPE,SAYU BATUAH,KTP,000000000000000,PALANGKA RAYA
92,000772,29 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","54,60",liter,Pengusaha TPE,SAYU BATUAH,KTP,000000000000000,PALANGKA RAYA
93,000770,29 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","78,00",liter,Pengusaha TPE,LISA TOKO,KTP,000000000000000,PALANGKA RAYA
94,000770,29 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","148,80",liter,Pengusaha TPE,LISA TOKO,KTP,000000000000000,PALANGKA RAYA
95,000770,29 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","156,00",liter,Pengusaha TPE,LISA TOKO,KTP,000000000000000,PALANGKA RAYA
96,000755,29 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","669,60",liter,Pengusaha TPE,UD. AYU LESTARI,KTP,6203112708760001,JL. DAMANG ETHEL RABU PUJON - KAPUAS TENGAH
97,000755,29 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","288,60",liter,Pengusaha TPE,UD. AYU LESTARI,KTP,6203112708760001,JL. DAMANG ETHEL RABU PUJON - KAPUAS TENGAH
98,000755,29 Jan 2020,"GUINNESS @500 ml, kadar 4.9%","36,00",liter,Pengusaha TPE,UD. AYU LESTARI,KTP,6203112708760001,JL. DAMANG ETHEL RABU PUJON - KAPUAS TENGAH
99,000755,29 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","117,00",liter,Pengusaha TPE,UD. AYU LESTARI,KTP,6203112708760001,JL. DAMANG ETHEL RABU PUJON - KAPUAS TENGAH
100,000755,29 Jan 2020,"Newport Blue @650 ml, kadar 20%","39,00",liter,Pengusaha TPE,UD. AYU LESTARI,KTP,6203112708760001,JL. DAMANG ETHEL RABU PUJON - KAPUAS TENGAH
101,000751,28 Jan 2020,"Asoka @250 ml, kadar 14.7%","18,00",liter,Pengusaha TPE,LISA TOKO,KTP,000000000000000,PALANGKA RAYA
102,000751,28 Jan 2020,"Topi Miring Piala Mas @250 ml, kadar 19.7%","12,00",liter,Pengusaha TPE,LISA TOKO,KTP,000000000000000,PALANGKA RAYA
103,000751,28 Jan 2020,"Topi Miring Piala Mas @1000 ml, kadar 19.7%","36,00",liter,Pengusaha TPE,LISA TOKO,KTP,000000000000000,PALANGKA RAYA
104,000751,28 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","46,80",liter,Pengusaha TPE,LISA TOKO,KTP,000000000000000,PALANGKA RAYA
105,000751,28 Jan 2020,"Anggur Ketan Hitam @600 ml, kadar 12%","7,20",liter,Pengusaha TPE,LISA TOKO,KTP,000000000000000,PALANGKA RAYA
106,000750,28 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","223,20",liter,Pengusaha TPE,TK.WAHANA PELANGI,KTP,6271014101560010,JL. CEMPAKA
107,000750,28 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","234,00",liter,Pengusaha TPE,TK.WAHANA PELANGI,KTP,6271014101560010,JL. CEMPAKA
108,000750,28 Jan 2020,"Anggur Ketan Hitam @600 ml, kadar 12%","21,60",liter,Pengusaha TPE,TK.WAHANA PELANGI,KTP,6271014101560010,JL. CEMPAKA
109,000749,28 Jan 2020,"ICELAND @700 ml, kadar 43%","42,00",liter,Pengusaha TPE,ITA TOKO,KTP,000000000000000,PALANGKA RAYA
110,000749,28 Jan 2020,"Anggur Ketan Hitam @600 ml, kadar 12%","115,20",liter,Pengusaha TPE,ITA TOKO,KTP,000000000000000,PALANGKA RAYA
111,000749,28 Jan 2020,"Newport Blue @650 ml, kadar 20%","156,00",liter,Pengusaha TPE,ITA TOKO,KTP,000000000000000,PALANGKA RAYA
112,000749,28 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","744,00",liter,Pengusaha TPE,ITA TOKO,KTP,000000000000000,PALANGKA RAYA
113,000749,28 Jan 2020,"Asoka @250 ml, kadar 14.7%","60,00",liter,Pengusaha TPE,ITA TOKO,KTP,000000000000000,PALANGKA RAYA
114,000748,28 Jan 2020,"SMIRNOFF ICE RASPBERRY @275 ml, kadar 4.5%","19,80",liter,Pengusaha TPE,TALAGA BARU,KTP,000000000000000,PALANGKA RAYA
115,000748,28 Jan 2020,"GILBEY'S DISTILLER'S BLEND-WHISKY @350 ml, kadar 43%","8,40",liter,Pengusaha TPE,TALAGA BARU,KTP,000000000000000,PALANGKA RAYA
116,000748,28 Jan 2020,"GILBEY'S DISTILLER'S BLEND-WHISKY @700 ml, kadar 43%","16,80",liter,Pengusaha TPE,TALAGA BARU,KTP,000000000000000,PALANGKA RAYA
117,000748,28 Jan 2020,"SMIRNOFF ICE GREEN APPLE BITE @275 ml, kadar 4.5%","19,80",liter,Pengusaha TPE,TALAGA BARU,KTP,000000000000000,PALANGKA RAYA
118,000748,28 Jan 2020,"GILBEY'S BERAROMA VODKA @350 ml, kadar 40%","8,40",liter,Pengusaha TPE,TALAGA BARU,KTP,000000000000000,PALANGKA RAYA
119,000748,28 Jan 2020,"SMIRNOFF ICE RED @275 ml, kadar 4.5%","13,20",liter,Pengusaha TPE,TALAGA BARU,KTP,000000000000000,PALANGKA RAYA
120,000748,28 Jan 2020,"GILBEY'S BERAROMA VODKA @700 ml, kadar 40%","8,40",liter,Pengusaha TPE,TALAGA BARU,KTP,000000000000000,PALANGKA RAYA
121,000741,28 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","1.116,00",liter,Pengusaha TPE,MELINA,KTP,000000000000000,PALANGKARAYA
122,000741,28 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","780,00",liter,Pengusaha TPE,MELINA,KTP,000000000000000,PALANGKARAYA
123,000741,28 Jan 2020,"Newport @650 ml, kadar 20%","156,00",liter,Pengusaha TPE,MELINA,KTP,000000000000000,PALANGKARAYA
124,000741,28 Jan 2020,"Asoka @250 ml, kadar 14.7%","60,00",liter,Pengusaha TPE,MELINA,KTP,000000000000000,PALANGKARAYA
125,000741,28 Jan 2020,"BERAS KENCUR MEREK ORANG TUA @620 ml, kadar 14.7%","37,20",liter,Pengusaha TPE,MELINA,KTP,000000000000000,PALANGKARAYA
126,000741,28 Jan 2020,"Topi Miring Piala Mas @250 ml, kadar 19.7%","120,00",liter,Pengusaha TPE,MELINA,KTP,000000000000000,PALANGKARAYA
127,000741,28 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @350 ml, kadar 14.7%","84,00",liter,Pengusaha TPE,MELINA,KTP,000000000000000,PALANGKARAYA
128,000738,28 Jan 2020,"DRUM @350 ml, kadar 43%","21,00",liter,Pengusaha TPE,ROBI,KTP,000000000000000,PALANGKARAYA
129,000737,28 Jan 2020,"Anggur Ketan Hitam @600 ml, kadar 12%","21,60",liter,Pengusaha TPE,SUMBER JAYA,KTP,null,PALANGKARAYA
130,000730,28 Jan 2020,"GUINNESS @500 ml, kadar 4.9%","120,00",liter,Pengusaha TPE,SUMBER JAYA,KTP,null,PALANGKARAYA
131,000730,28 Jan 2020,"Guinness @620 ml, kadar 5%","74,40",liter,Pengusaha TPE,SUMBER JAYA,KTP,null,PALANGKARAYA
132,000729,28 Jan 2020,"ANGGUR MERAH MEREK ORANG TUA @650 ml, kadar 19.7%","15,60",liter,Pengusaha TPE,SANJAYA,KTP,000000000000000,PALANGKA RAYA
133,000729,28 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","7,80",liter,Pengusaha TPE,SANJAYA,KTP,000000000000000,PALANGKA RAYA
134,000728,28 Jan 2020,"ANGGUR PUTIH MEREK ORANG TUA @650 ml, kadar 14.7%","70,20",liter,Pengusaha TPE,SURYA INDAH,KTP,000000000000000,PALANGKA RAYA
135,000724,28 Jan 2020,"ANGGUR MALAGA MEREK ORANG TUA @620 ml, kadar 14.7%","1.860,00",liter,Pengusaha TPE,UD RAZIKIN,KTP,000000000000000,PALANGKA RAYA
